0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
-0.530572475780804,-0.5679259463757546,-0.5190798861903586,-0.20822776390460804,-0.5757929027751875,-0.4949594543522754,-0.5741875022750026,-0.284148292968112,-0.27462518896380905,-0.2737054382763118,-0.18820414207245165,-0.6225307476591914,-0.6060100884767166,-0.5422832605873615,-0.43328976156797944,-1.030018880660419,1.0,0.0
-0.38383528104226383,-0.5679259463757546,-0.5190798861903586,-0.20822776390460804,-0.5757929027751875,0.8066846137467283,-0.6143739296963492,-0.284148292968112,-0.27462518896380905,-0.2737054382763118,-0.18820414207245165,-0.5948649101312851,-0.5910200865237718,-0.4850748429787051,-0.41786671225514666,0.6360211935376361,1.0,0.0
-0.5439122207570349,-0.5606097822964423,1.5638521411977044,-0.20822776390460804,-0.5757929027751875,-1.796603522451279,-0.6545603571176958,-0.284148292968112,-0.27462518896380905,-0.2737054382763118,-0.18820414207245165,-0.623518813285188,-0.6105070890626,-0.5422832605873615,-0.4435717944432013,-1.030018880660419,1.0,0.0
0.7500430419373653,1.3562252064833642,0.17523078960566243,6.073118042278596,-0.2598703311100731,0.7598254272951641,1.9575574252698345,-0.284148292968112,2.9293353489472964,-0.451381302381491,-0.18820414207245165,1.2844359105143495,0.729599085530662,2.8084954850625183,0.6566057232055356,1.2252958178520608,0.0,1.0
-0.5839314556857278,-0.5459774541378178,-0.5190798861903586,-0.20822776390460804,-0.5757929027751875,0.2860269865071269,-0.5340010748536559,-0.284148292968112,-0.27462518896380905,-0.2737054382763118,-0.9786615387767483,-0.6106739601472315,-0.5970160873049497,-0.5381969450438862,-0.4281487451303685,-0.8478794513268695,1.0,0.0
-0.5972712006619587,-0.5093966337412567,-0.5190798861903586,-0.20822776390460804,-0.5757929027751875,-0.4949594543522754,-0.4938146474323093,-0.284148292968112,-0.27462518896380905,-0.2737054382763118,-0.9786615387767483,-0.6017813695132617,-0.5715330839849436,-0.5422832605873615,-0.397302646504703,-1.030018880660419,1.0,0.0
0.8701007467234437,1.4293868472764866,0.17523078960566243,0.7581331293543463,-0.21419477858017713,0.5854051221698977,2.2790488446406076,0.24004914354699947,-0.27462518896380905,0.25932215403922587,-0.9786615387767483,0.8536392975798087,1.0578801283001522,0.7203882423465564,1.2992327779069006,0.06817473738009955,0.0,1.0
-0.3304763011373401,-0.5093966337412567,0.8695414654016834,-0.20822776390460804,-0.5757929027751875,0.8066846137467283,-0.5340010748536559,-0.284148292968112,-0.27462518896380905,-0.2737054382763118,-0.18820414207245165,-0.5988171726352717,-0.5775290847661215,-0.5381969450438862,-0.397302646504703,-0.90144987171909,1.0,0.0
-0.010322421707797767,-0.25333089096532824,-0.5190798861903586,-0.20822776390460804,1.3273551193038144,0.8639569527430845,0.9528967397361691,10.54926539501086,-0.27462518896380905,10.742198136244799,-0.18820414207245165,0.18076660627608776,-0.13982102774013433,1.2597818940853176,-0.20708503831309893,1.8145704421664854,1.0,0.0
3.8315241314467103,4.502175760587627,2.2581628169937256,0.27495268272486917,0.13979075352651724,0.723379393388392,-0.5340010748536559,-0.284148292968112,-0.27462518896380905,-0.2737054382763118,-0.18820414207245165,4.272346363528229,4.676466599741018,-0.006975924392075962,4.810547004795159,-0.8907357876406459,0.0,1.0
-0.5972712006619587,-0.582558274534379,-0.5190798861903586,-0.20822776390460804,-0.5757929027751875,-1.796603522451279,-0.41344179258961605,-0.284148292968112,-0.27462518896380905,-0.2737054382763118,-0.18820414207245165,-0.626483010163178,-0.6105070890626,-0.5381969450438862,-0.4281487451303685,-0.6175266436403217,1.0,0.0
-0.5839314556857278,-0.582558274534379,0.8695414654016834,-0.20822776390460804,-0.5757929027751875,-1.796603522451279,-0.5741875022750026,-0.284148292968112,-0.27462518896380905,-0.2737054382763118,-0.18820414207245165,-0.6373517320491412,-0.6254970910155447,-0.5422832605873615,-0.4435717944432013,-1.030018880660419,1.0,0.0
-0.5038929858283422,-0.36307335215501185,-0.5190798861903586,-0.20822776390460804,-0.5757929027751875,0.668710342528234,0.751964602629436,-0.284148292968112,-0.27462518896380905,-0.2737054382763118,-0.18820414207245165,-0.4674044443777168,-0.4351240662131462,-0.5218516828699843,-0.2482131698139863,-0.8746646615229797,1.0,0.0
